instances/empty-48-48.txt,0,1,0,0.0
instances/empty-48-48.txt,24,1,1,0.0
instances/empty-48-48.txt,38,1,2,0.00099945068359375
instances/empty-48-48.txt,105,1,3,0.0019998550415039062
instances/empty-48-48.txt,119,1,4,0.002001523971557617
instances/empty-48-48.txt,147,1,5,0.0029973983764648438
instances/empty-48-48.txt,192,1,6,0.004002571105957031
instances/empty-48-48.txt,216,1,7,0.003999948501586914
instances/empty-48-48.txt,256,1,8,0.004998922348022461
instances/empty-48-48.txt,275,1,9,0.005997896194458008
instances/empty-48-48.txt,298,1,10,0.006999969482421875
instances/empty-48-48.txt,302,1,11,0.007000923156738281
instances/empty-48-48.txt,325,1,12,0.0070035457611083984
instances/empty-48-48.txt,346,1,13,0.00899648666381836
instances/empty-48-48.txt,375,1,14,0.010001182556152344
instances/empty-48-48.txt,397,1,15,0.012999773025512695
instances/empty-48-48.txt,430,1,16,0.0169980525970459
instances/empty-48-48.txt,463,1,17,0.017000198364257812
instances/empty-48-48.txt,496,1,18,0.019003868103027344
instances/empty-48-48.txt,560,1,19,0.021999359130859375
instances/empty-48-48.txt,608,1,20,0.025002717971801758
instances/empty-48-48.txt,659,1,21,0.027997732162475586
instances/empty-48-48.txt,718,2,22,0.12700128555297852
instances/empty-48-48.txt,739,2,23,0.11699032783508301
instances/empty-48-48.txt,759,2,24,0.13299965858459473
instances/empty-48-48.txt,798,4,25,0.19598722457885742
instances/empty-48-48.txt,843,5,26,0.23599910736083984
instances/empty-48-48.txt,897,5,27,0.2519969940185547
instances/empty-48-48.txt,935,5,28,0.28299951553344727
instances/empty-48-48.txt,973,5,29,0.27300024032592773
instances/empty-48-48.txt,1039,5,30,0.31799840927124023
instances/empty-48-48.txt,1086,5,31,0.30499815940856934
instances/empty-48-48.txt,1105,5,32,0.35199713706970215
instances/empty-48-48.txt,1134,5,33,0.3509995937347412
instances/empty-48-48.txt,1166,5,34,0.3489973545074463
instances/empty-48-48.txt,1193,5,35,0.34800052642822266
instances/empty-48-48.txt,1220,5,36,0.3660011291503906
instances/empty-48-48.txt,1230,5,37,0.3769993782043457
instances/empty-48-48.txt,1277,5,38,0.4259963035583496
instances/empty-48-48.txt,1316,5,39,0.46700239181518555
instances/empty-48-48.txt,1346,6,40,0.5429997444152832
instances/empty-48-48.txt,1377,8,41,0.8335046768188477
instances/empty-48-48.txt,1398,8,42,0.8489992618560791
instances/empty-48-48.txt,1451,9,43,1.8079979419708252
instances/empty-48-48.txt,1475,9,44,2.3200016021728516
instances/empty-48-48.txt,1494,9,45,2.534001350402832
instances/empty-48-48.txt,1526,9,46,2.644000768661499
instances/empty-48-48.txt,1572,9,47,2.7349913120269775
instances/empty-48-48.txt,1598,9,48,2.772001028060913
instances/empty-48-48.txt,1626,10,49,3.432777166366577
instances/empty-48-48.txt,1670,10,50,3.5729968547821045
