instances/lak303d.txt,0,0,0,0.0009999275207519531
instances/lak303d.txt,93,0,1,0.0020012855529785156
instances/lak303d.txt,170,0,2,0.00400090217590332
instances/lak303d.txt,222,0,3,0.004999399185180664
instances/lak303d.txt,284,0,4,0.007000923156738281
instances/lak303d.txt,461,0,5,0.011999845504760742
instances/lak303d.txt,624,0,6,0.01500082015991211
instances/lak303d.txt,703,0,7,0.01699995994567871
instances/lak303d.txt,819,0,8,0.019999265670776367
instances/lak303d.txt,996,3,9,0.08799982070922852
instances/lak303d.txt,1130,3,10,0.1049950122833252
instances/lak303d.txt,1133,3,11,0.1250007152557373
instances/lak303d.txt,1178,3,12,0.13199949264526367
instances/lak303d.txt,1272,3,13,0.15799927711486816
instances/lak303d.txt,1426,3,14,0.14800024032592773
instances/lak303d.txt,1640,5,15,0.24300074577331543
instances/lak303d.txt,1685,5,16,0.2879929542541504
instances/lak303d.txt,1816,5,17,0.3020012378692627
instances/lak303d.txt,1952,6,18,0.36500120162963867
instances/lak303d.txt,2030,6,19,0.39400267601013184
instances/lak303d.txt,2047,6,20,0.423999547958374
instances/lak303d.txt,2187,7,21,0.5149972438812256
instances/lak303d.txt,2275,7,22,0.5500099658966064
instances/lak303d.txt,2387,12,23,1.3830010890960693
instances/lak303d.txt,2569,15,24,1.7569971084594727
instances/lak303d.txt,2670,15,25,1.8499994277954102
instances/lak303d.txt,2882,17,26,2.24899959564209
instances/lak303d.txt,2955,17,27,2.374504327774048
instances/lak303d.txt,3022,18,28,2.4919986724853516
instances/lak303d.txt,3057,18,29,2.70300030708313
instances/lak303d.txt,3169,27,30,3.880000352859497
instances/lak303d.txt,3365,29,31,4.630350351333618
instances/lak303d.txt,3556,30,32,5.000999212265015
instances/lak303d.txt,3699,47,33,8.229005098342896
instances/lak303d.txt,3792,47,34,8.617000102996826
instances/lak303d.txt,3898,65,35,12.644508123397827
instances/lak303d.txt,4043,67,36,17.715898990631104
instances/lak303d.txt,4176,67,37,18.483999729156494
instances/lak303d.txt,4289,117,38,31.47006607055664
instances/lak303d.txt,4470,123,39,34.778002977371216
instances/lak303d.txt,4631,219,40,59.36698508262634
instances/lak303d.txt,4734,220,41,62.165621519088745
instances/lak303d.txt,4877,221,42,64.68001222610474
instances/lak303d.txt,4918,221,43,68.17502617835999
instances/lak303d.txt,4961,221,44,69.37797951698303
instances/lak303d.txt,5084,222,45,71.91313123703003
instances/lak303d.txt,5124,223,46,74.84911036491394
instances/lak303d.txt,5235,224,47,77.66250944137573
