instances/mansion.txt,0,0,0,0.0
instances/mansion.txt,231,0,1,0.005002737045288086
instances/mansion.txt,446,1,2,0.019002199172973633
instances/mansion.txt,670,2,3,0.03400063514709473
instances/mansion.txt,799,2,4,0.03899526596069336
instances/mansion.txt,811,2,5,0.041993141174316406
instances/mansion.txt,973,4,6,0.08276820182800293
instances/mansion.txt,1174,5,7,0.11499547958374023
instances/mansion.txt,1239,5,8,0.11999106407165527
instances/mansion.txt,1317,5,9,0.13499832153320312
instances/mansion.txt,1367,6,10,0.19099903106689453
instances/mansion.txt,1469,10,11,1.9719908237457275
instances/mansion.txt,1509,10,12,1.99699068069458
instances/mansion.txt,1512,10,13,2.053988218307495
instances/mansion.txt,1548,10,14,2.201995849609375
instances/mansion.txt,1667,10,15,2.130998373031616
instances/mansion.txt,1781,10,16,2.1825339794158936
instances/mansion.txt,1826,10,17,2.2320003509521484
instances/mansion.txt,2001,13,18,5.544002294540405
instances/mansion.txt,2049,13,19,5.636890888214111
instances/mansion.txt,2231,27,20,10.537827730178833
instances/mansion.txt,2278,27,21,10.63698935508728
instances/mansion.txt,2447,27,22,10.32299256324768
instances/mansion.txt,2517,27,23,10.559504985809326
instances/mansion.txt,2739,28,24,10.881519317626953
instances/mansion.txt,2815,30,25,11.270917892456055
instances/mansion.txt,2893,32,26,11.967483043670654
instances/mansion.txt,3016,24,27,7.709996461868286
instances/mansion.txt,3070,24,28,7.623998165130615
instances/mansion.txt,3164,24,29,7.964397192001343
instances/mansion.txt,3185,24,30,8.088019847869873
instances/mansion.txt,3335,26,31,11.24121379852295
instances/mansion.txt,3430,27,32,11.85399842262268
instances/mansion.txt,3537,27,33,12.182829856872559
instances/mansion.txt,3552,27,34,11.951786994934082
instances/mansion.txt,3687,27,35,12.118884325027466
instances/mansion.txt,3835,27,36,12.4280264377594
instances/mansion.txt,4018,30,37,13.477728366851807
