instances/mansion.txt,0,1,0,0.0009992122650146484
instances/mansion.txt,231,1,1,0.004000425338745117
instances/mansion.txt,446,1,2,0.01399993896484375
instances/mansion.txt,670,1,3,0.023002147674560547
instances/mansion.txt,799,1,4,0.027989625930786133
instances/mansion.txt,811,1,5,0.029000282287597656
instances/mansion.txt,973,1,6,0.06599593162536621
instances/mansion.txt,1174,1,7,0.08199834823608398
instances/mansion.txt,1239,1,8,0.0919942855834961
instances/mansion.txt,1317,1,9,0.10499930381774902
instances/mansion.txt,1367,1,10,0.12800002098083496
instances/mansion.txt,1469,1,11,0.19299960136413574
instances/mansion.txt,1509,1,12,0.20800089836120605
instances/mansion.txt,1512,1,13,0.2289905548095703
instances/mansion.txt,1548,1,14,0.24599051475524902
instances/mansion.txt,1667,1,15,0.28998899459838867
instances/mansion.txt,1781,1,16,0.31899380683898926
instances/mansion.txt,1826,1,17,0.36499977111816406
instances/mansion.txt,2001,2,18,3.460991382598877
instances/mansion.txt,2049,2,19,3.4689905643463135
instances/mansion.txt,2231,2,20,3.9415183067321777
instances/mansion.txt,2278,2,21,3.9859938621520996
instances/mansion.txt,2447,2,22,4.045999765396118
instances/mansion.txt,2517,2,23,4.2466535568237305
instances/mansion.txt,2739,2,24,4.412991285324097
instances/mansion.txt,2815,2,25,4.601988077163696
instances/mansion.txt,2893,2,26,4.940888166427612
instances/mansion.txt,3016,2,27,5.4639892578125
instances/mansion.txt,3070,2,28,5.293767929077148
instances/mansion.txt,3164,2,29,5.678993225097656
instances/mansion.txt,3185,2,30,5.366991996765137
instances/mansion.txt,3335,2,31,5.863000869750977
instances/mansion.txt,3430,2,32,6.007000684738159
instances/mansion.txt,3537,2,33,6.230993270874023
instances/mansion.txt,3552,2,34,6.420000791549683
instances/mansion.txt,3687,2,35,6.62093186378479
instances/mansion.txt,3835,2,36,6.877492427825928
instances/mansion.txt,4018,2,37,7.6859965324401855
